reference,direction,shift_px,ssim,ssim_distance_d,predicted_jod
I23,up,33,0.47985499453644914,0.5201450054635508,2.5043809949790106
I23,up,34,0.4790227307254884,0.5209772692745116,2.5065666828403472
I23,up,35,0.4783092665563224,0.5216907334436776,2.508436304920364
I23,up,36,0.47654039256841785,0.5234596074315822,2.5130554218959666
I23,up,37,0.47491653846086734,0.5250834615391327,2.517275580684508
I23,up,38,0.4735455027652259,0.5264544972347741,2.5208236435568034
I23,up,39,0.47214256791035786,0.5278574320896421,2.5244400245020575
I23,up,40,0.46995407411808426,0.5300459258819157,2.530052704391359
I23,up,41,0.4671185115118171,0.532881488488183,2.537273146240474
I23,up,42,0.4655606640472409,0.534439335952759,2.5412152797461927
I23,up,43,0.465581334556801,0.534418665443199,2.5411630875981013
I23,up,44,0.466108456891911,0.5338915431080891,2.539831085738708
I23,up,45,0.4662799898016144,0.5337200101983857,2.5393972017916946
I23,up,46,0.4657612203277158,0.5342387796722843,2.5407087537714688
I23,up,47,0.4653294435386657,0.5346705564613343,2.54179889179926
I23,up,48,0.4643762010296864,0.5356237989703136,2.5442008593872343
I23,up,49,0.4632276651906712,0.5367723348093287,2.5470862488987676
I23,up,50,0.4609911562491542,0.5390088437508458,2.5526777476359337
I23,up,51,0.4571150149296652,0.5428849850703348,2.562283975788442
I23,up,52,0.4533027894701348,0.5466972105298652,2.571627924625182
I23,up,53,0.4500710831095402,0.5499289168904598,2.57946889406029
I23,up,54,0.44685248194394356,0.5531475180560564,2.587205513277885
I23,up,55,0.44429523911630736,0.5557047608836927,2.59330110560233
I23,up,56,0.4428932580163995,0.5571067419836004,2.5966237614931496
I23,up,57,0.44129125785672746,0.5587087421432726,2.600403884722743
I23,up,58,0.4392192071189175,0.5607807928810825,2.605267027137838
I23,up,59,0.4363538714424636,0.5636461285575364,2.6119436933480378
I23,up,60,0.43335915244762435,0.5666408475523756,2.6188622182113512
I23,up,61,0.4309847501966819,0.5690152498033181,2.624304596563337
I23,up,62,0.42907438803615416,0.5709256119638458,2.628655836866849
I23,up,63,0.42759948439142764,0.5724005156085723,2.6319985193777917
I23,up,64,0.425679158612618,0.5743208413873819,2.636328953850648
I23,up,65,0.42322375233156967,0.5767762476684304,2.6418303452235934
I23,up,66,0.4212762180575036,0.5787237819424964,2.6461654932876524
I23,up,67,0.41900574386814055,0.5809942561318595,2.651187990035476
I23,up,68,0.41672810882447925,0.5832718911755208,2.6561924096938476
I23,up,69,0.41520021580647154,0.5847997841935284,2.6595305425452063
I23,up,70,0.41464758336078,0.58535241663922,2.660734195075225
I23,up,71,0.41370368486511644,0.5862963151348836,2.6627854587761526
I23,up,72,0.4126594056521017,0.5873405943478983,2.6650481492704685
I23,up,73,0.41192915032283106,0.5880708496771689,2.6666262438245134
I23,up,74,0.4104372059185585,0.5895627940814415,2.669839680180539
I23,up,75,0.40802856544518645,0.5919714345548135,2.674997384092724
I23,up,76,0.40629751026002564,0.5937024897399743,2.678681239265977
I23,up,77,0.4051827750629287,0.5948172249370713,2.681043401909675
I23,up,78,0.40388944528665416,0.5961105547133458,2.6837741246111264
I23,up,79,0.40233326079658926,0.5976667392034107,2.6870457990907832
I23,up,80,0.4015237691335795,0.5984762308664204,2.6887416043616517
I23,up,81,0.4015941201137908,0.5984058798862092,2.688594389853546
I23,up,82,0.4010908768934101,0.59890912310659,2.6896467767880834
I23,up,83,0.40001177180442665,0.5999882281955733,2.6918980418277485
I23,up,84,0.39860647295896223,0.6013935270410378,2.69481886888519
I23,up,85,0.39803996035996353,0.6019600396400364,2.6959928337052554
I23,up,86,0.3978591237720756,0.6021408762279243,2.6963671528662676
I23,up,87,0.39761483775838735,0.6023851622416126,2.6968724836196385
I23,up,88,0.39743162461046166,0.6025683753895383,2.6972512343922963
I23,up,89,0.3974230483060606,0.6025769516939394,2.697268958783969
I23,up,90,0.3976501645516215,0.6023498354483785,2.696799429558282
I23,up,91,0.3971178512025606,0.6028821487974394,2.697899401810128
I23,up,92,0.3959205481264032,0.6040794518735968,2.700367055808554
I23,up,93,0.3950281854283166,0.6049718145716834,2.702200425565737
I23,up,94,0.39525404346415427,0.6047459565358457,2.7017368650165654
I23,up,95,0.3958853049696678,0.6041146950303322,2.7004395571434063
I23,up,96,0.39627537248597305,0.6037246275140269,2.6996366896495134
I23,up,97,0.3950020848388053,0.6049979151611947,2.702253975108097
I23,up,98,0.3940108923083103,0.6059891076916897,2.704284439393101
I23,up,99,0.3925995233406372,0.6074004766593628,2.707165144943252
I23,up,100,0.3908269622197427,0.6091730377802573,2.710765661774804
I23,down,1,0.8736792709144587,0.12632072908554126,0.8192836560968839
I23,down,2,0.7573661678622953,0.24263383213770473,1.4539941460756074
I23,down,3,0.7152369256423563,0.2847630743576437,1.656976906181363
I23,down,4,0.6861900977725146,0.3138099022274854,1.7877971209669266
I23,down,5,0.666930078084354,0.333069921915646,1.8703665310376225
I23,down,6,0.6518614257095697,0.34813857429043027,1.9326409257954085
I23,down,7,0.6375642570694546,0.36243574293054537,1.9898432459392383
I23,down,8,0.625173232116032,0.37482676788396796,2.0379422777537606
I23,down,9,0.6124082480120154,0.38759175198798457,2.086068086897506
I23,down,10,0.5989910907876899,0.40100890921231014,2.135106749796546
I23,down,11,0.5893259668450367,0.4106740331549633,2.1694592427419632
I23,down,12,0.5809577391053141,0.4190422608946859,2.1985502557292183
I23,down,13,0.5718791691606616,0.4281208308393384,2.229432431869496
I23,down,14,0.5623070915415879,0.43769290845841213,2.2612362149236285
I23,down,15,0.5537573749788406,0.4462426250211594,2.288992866252306
I23,down,16,0.548453855777838,0.451546144222162,2.3059053062605104
I23,down,17,0.5435173331470201,0.4564826668529799,2.321438963251067
I23,down,18,0.5368728832998143,0.4631271167001857,2.342031967029377
I23,down,19,0.5303994697454957,0.4696005302545043,2.3617501976547866
I23,down,20,0.5246293239470645,0.4753706760529355,2.379042065921033
I23,down,21,0.5192404491296289,0.48075955087037114,2.3949515460486106
I23,down,22,0.514533937091751,0.485466062908249,2.408658544344778
I23,down,23,0.5100722236324728,0.48992777636752716,2.421492011535804
I23,down,24,0.5052453732583022,0.4947546267416978,2.4352010332110057
I23,down,25,0.5008396061375925,0.4991603938624075,2.4475567806390037
I23,down,26,0.4979980071361189,0.502001992863881,2.4554467752789026
I23,down,27,0.49531228515058545,0.5046877148494145,2.4628472442895735
I23,down,28,0.49258541332936856,0.5074145866706314,2.4703049750574397
I23,down,29,0.4896985171163775,0.5103014828836225,2.47813902283917
I23,down,30,0.4861962682570307,0.5138037317429693,2.487558690707462
I23,down,31,0.4830551575753449,0.5169448424246551,2.495928923534218
I23,down,32,0.48124571765547225,0.5187542823445277,2.5007172405980507
I23,down,33,0.47985499453644914,0.5201450054635508,2.5043809949790106
I23,down,34,0.4790227307254884,0.5209772692745116,2.5065666828403472
I23,down,35,0.4783092665563224,0.5216907334436776,2.508436304920364
I23,down,36,0.47654039256841785,0.5234596074315822,2.5130554218959666
I23,down,37,0.47491653846086734,0.5250834615391327,2.517275580684508
I23,down,38,0.4735455027652259,0.5264544972347741,2.5208236435568034
I23,down,39,0.47214256791035786,0.5278574320896421,2.5244400245020575
I23,down,40,0.46995407411808426,0.5300459258819157,2.530052704391359
I23,down,41,0.4671185115118171,0.532881488488183,2.537273146240474
I23,down,42,0.4655606640472409,0.534439335952759,2.5412152797461927
I23,down,43,0.465581334556801,0.534418665443199,2.5411630875981013
I23,down,44,0.466108456891911,0.5338915431080891,2.539831085738708
I23,down,45,0.4662799898016144,0.5337200101983857,2.5393972017916946
I23,down,46,0.4657612203277158,0.5342387796722843,2.5407087537714688
I23,down,47,0.4653294435386657,0.5346705564613343,2.54179889179926
I23,down,48,0.4643762010296864,0.5356237989703136,2.5442008593872343
I23,down,49,0.4632276651906712,0.5367723348093287,2.5470862488987676
I23,down,50,0.4609911562491542,0.5390088437508458,2.5526777476359337
I23,down,51,0.4571150149296652,0.5428849850703348,2.562283975788442
I23,down,52,0.4533027894701348,0.5466972105298652,2.571627924625182
I23,down,53,0.4500710831095402,0.5499289168904598,2.57946889406029
I23,down,54,0.44685248194394356,0.5531475180560564,2.587205513277885
I23,down,55,0.44429523911630736,0.5557047608836927,2.59330110560233
I23,down,56,0.4428932580163995,0.5571067419836004,2.5966237614931496
I23,down,57,0.44129125785672746,0.5587087421432726,2.600403884722743
I23,down,58,0.4392192071189175,0.5607807928810825,2.605267027137838
I23,down,59,0.4363538714424636,0.5636461285575364,2.6119436933480378
I23,down,60,0.43335915244762435,0.5666408475523756,2.6188622182113512
I23,down,61,0.4309847501966819,0.5690152498033181,2.624304596563337
I23,down,62,0.42907438803615416,0.5709256119638458,2.628655836866849
I23,down,63,0.42759948439142764,0.5724005156085723,2.6319985193777917
I23,down,64,0.425679158612618,0.5743208413873819,2.636328953850648
I23,down,65,0.42322375233156967,0.5767762476684304,2.6418303452235934
I23,down,66,0.4212762180575036,0.5787237819424964,2.6461654932876524
I23,down,67,0.41900574386814055,0.5809942561318595,2.651187990035476
I23,down,68,0.41672810882447925,0.5832718911755208,2.6561924096938476
I23,down,69,0.41520021580647154,0.5847997841935284,2.6595305425452063
I23,down,70,0.41464758336078,0.58535241663922,2.660734195075225
I23,down,71,0.41370368486511644,0.5862963151348836,2.6627854587761526
I23,down,72,0.4126594056521017,0.5873405943478983,2.6650481492704685
I23,down,73,0.41192915032283106,0.5880708496771689,2.6666262438245134
I23,down,74,0.4104372059185585,0.5895627940814415,2.669839680180539
I23,down,75,0.40802856544518645,0.5919714345548135,2.674997384092724
I23,down,76,0.40629751026002564,0.5937024897399743,2.678681239265977
I23,down,77,0.4051827750629287,0.5948172249370713,2.681043401909675
I23,down,78,0.40388944528665416,0.5961105547133458,2.6837741246111264
I23,down,79,0.40233326079658926,0.5976667392034107,2.6870457990907832
I23,down,80,0.4015237691335795,0.5984762308664204,2.6887416043616517
I23,down,81,0.4015941201137908,0.5984058798862092,2.688594389853546
I23,down,82,0.4010908768934101,0.59890912310659,2.6896467767880834
I23,down,83,0.40001177180442665,0.5999882281955733,2.6918980418277485
I23,down,84,0.39860647295896223,0.6013935270410378,2.69481886888519
I23,down,85,0.39803996035996353,0.6019600396400364,2.6959928337052554
I23,down,86,0.3978591237720756,0.6021408762279243,2.6963671528662676
I23,down,87,0.39761483775838735,0.6023851622416126,2.6968724836196385
I23,down,88,0.39743162461046166,0.6025683753895383,2.6972512343922963
I23,down,89,0.3974230483060606,0.6025769516939394,2.697268958783969
I23,down,90,0.3976501645516215,0.6023498354483785,2.696799429558282
I23,down,91,0.3971178512025606,0.6028821487974394,2.697899401810128
I23,down,92,0.3959205481264032,0.6040794518735968,2.700367055808554
I23,down,93,0.3950281854283166,0.6049718145716834,2.702200425565737
I23,down,94,0.39525404346415427,0.6047459565358457,2.7017368650165654
I23,down,95,0.3958853049696678,0.6041146950303322,2.7004395571434063
I23,down,96,0.39627537248597305,0.6037246275140269,2.6996366896495134
I23,down,97,0.3950020848388053,0.6049979151611947,2.702253975108097
I23,down,98,0.3940108923083103,0.6059891076916897,2.704284439393101
I23,down,99,0.3925995233406372,0.6074004766593628,2.707165144943252
I23,down,100,0.3908269622197427,0.6091730377802573,2.710765661774804
I24,right,1,0.7266846963613077,0.2733153036386923,1.6033557094736501
I24,right,2,0.45177396915636064,0.5482260308436393,2.5753463728448436
I24,right,3,0.37725377381227665,0.6227462261877234,2.7377020549553155
I24,right,4,0.33669433510742963,0.6633056648925704,2.8117989780113515
I24,right,5,0.3085016818520403,0.6914983181479597,2.858030034793993
I24,right,6,0.2910732365055344,0.7089267634944656,2.88460243702463
I24,right,7,0.2886245896785186,0.7113754103214813,2.888218097835055
I24,right,8,0.28579692313296595,0.714203076867034,2.8923580802770994
I24,right,9,0.27644492932277576,0.7235550706772242,2.9057841240730466
I24,right,10,0.2686741292995057,0.7313258707004944,2.916634853963677
I24,right,11,0.25676582802631853,0.7432341719736815,2.9327395944612684
I24,right,12,0.24936561822848796,0.750634381771512,2.9424365130502546
I24,right,13,0.25219823559194876,0.7478017644080512,2.9387525045006715
I24,right,14,0.2553592626750453,0.7446407373249547,2.93460082195711
I24,right,15,0.2511189060732038,0.7488810939267962,2.9401602792297385
I24,right,16,0.24400967341529103,0.755990326584709,2.9493094074563446
I24,right,17,0.23821492915080178,0.7617850708491982,2.956610372050264
I24,right,18,0.23510202305879635,0.7648979769412037,2.960475263738819
I24,right,19,0.22857232806358094,0.771427671936419,2.9684544934468526
I24,right,20,0.2222520315559506,0.7777479684440494,2.976015466945671
I24,right,21,0.21773047502834494,0.782269524971655,2.9813282456502517
I24,right,22,0.2122054921069715,0.7877945078930285,2.9877126679203148
I24,right,23,0.20952808396353842,0.7904719160364616,2.9907646086274733
I24,right,24,0.20535551410769165,0.7946444858923083,2.995466927821086
I24,right,25,0.20162466800891854,0.7983753319910815,2.999616380198564
I24,right,26,0.2059903543019362,0.7940096456980638,2.9947557004172713
I24,right,27,0.2116033600848829,0.7883966399151171,2.9884014025784795
I24,right,28,0.21154334956315296,0.7884566504368471,2.9884699686151226
I24,right,29,0.20587667253193737,0.7941233274680626,2.9948831716692483
I24,right,30,0.2043022916099817,0.7956977083900183,2.9966435622891945
I24,right,31,0.20868843512467405,0.791311564875326,2.991716121757274
I24,right,32,0.2101969223929032,0.7898030776070968,2.9900047561468863
I24,right,33,0.2050446285716804,0.7949553714283196,2.9958146717313
I24,right,34,0.1996358472031936,0.8003641527968064,3.0018073155978735
I24,right,35,0.19807890917026016,0.8019210908297398,3.003512343926518
I24,right,36,0.19388989229555162,0.8061101077044484,3.0080559595461613
I24,right,37,0.18862788900804864,0.8113721109919514,3.0136737921979826
I24,right,38,0.18781169292423952,0.8121883070757605,3.0145363352891588
I24,right,39,0.1884489490860406,0.8115510509139594,3.013863095293339
I24,right,40,0.18988619233238135,0.8101138076676186,3.012339401308088
I24,right,41,0.18923389025030762,0.8107661097496923,3.0130318500755005
I24,right,42,0.1877692384464562,0.8122307615535438,3.0145811359066084
I24,right,43,0.1904706325190645,0.8095293674809355,3.0117177031855844
I24,right,44,0.19319304283810862,0.8068069571618914,3.008805634951816
I24,right,45,0.19267249546261478,0.8073275045373852,3.0093645026360605
I24,right,46,0.19233692700574545,0.8076630729942545,3.0097242577692045
I24,right,47,0.19298298236649694,0.8070170176335031,3.0090312764079643
I24,right,48,0.19364418177235262,0.8063558182276473,3.0083204963385075
I24,right,49,0.19256896618778555,0.8074310338122145,3.0094755371110677
I24,right,50,0.1922226265110174,0.8077773734889826,3.009846704342775
I24,right,51,0.19434637502048335,0.8056536249795166,3.0075639230182123
I24,right,52,0.19584875100534013,0.8041512489946598,3.0059392117580925
I24,right,53,0.19243478424747243,0.8075652157525276,3.009619389073894
I24,right,54,0.18990692143773835,0.8100930785622616,3.012317371561582
I24,right,55,0.18953430004576743,0.8104656999542326,3.0127131393922904
I24,right,56,0.18932135654274723,0.8106786434572528,3.0129390884955773
I24,right,57,0.1892547192687945,0.8107452807312054,3.01300976251832
I24,right,58,0.1901595762229212,0.8098404237770788,3.0120487409150156
I24,right,59,0.19141233758486656,0.8085876624151335,3.0107133982426797
I24,right,60,0.19238936807583965,0.8076106319241604,3.0096680635820388
I24,right,61,0.19466725537135054,0.8053327446286495,3.00721760001316
I24,right,62,0.19717927570904575,0.8028207242909542,3.004493508292046
I24,right,63,0.1970637545621026,0.8029362454378974,3.0046192849785083
I24,right,64,0.19202614130633586,0.8079738586936641,3.0100570832733764
I24,right,65,0.18490082929840884,0.8150991707015911,3.0175933190365827
I24,right,66,0.1824057589460681,0.8175942410539319,3.0201899520223483
I24,right,67,0.18456166030955484,0.8154383396904452,3.0179475738173016
I24,right,68,0.18304140793038645,0.8169585920696135,3.0195304942590306
I24,right,69,0.17981012904268445,0.8201898709573155,3.0228682215572675
I24,right,70,0.17853629781158895,0.821463702188411,3.0241740784276905
I24,right,71,0.1772790814357404,0.8227209185642597,3.0254574241369756
I24,right,72,0.17400209719391346,0.8259979028060865,3.028777083931466
I24,right,73,0.16991835909505473,0.8300816409049453,3.0328630035531727
I24,right,74,0.16920751706585754,0.8307924829341424,3.0335684901834554
I24,right,75,0.17364593946369258,0.8263540605363074,3.0291356760804886
I24,right,76,0.1771476505222438,0.8228523494777562,3.025591273260434
I24,right,77,0.17960052447979893,0.8203994755202011,3.0230834807892215
I24,right,78,0.18177995728585997,0.8182200427141401,3.0208378184104623
I24,right,79,0.1817342254063997,0.8182657745936003,3.0208851092913784
I24,right,80,0.18145934505591535,0.8185406549440847,3.0211692071453706
I24,right,81,0.18032692848280013,0.8196730715171998,3.0223368309709446
I24,right,82,0.1779361255109419,0.822063874489058,3.024787402043871
I24,right,83,0.17725632101195135,0.8227436789880487,3.0254806075734066
I24,right,84,0.17667032380969605,0.823329676190304,3.0260768843616184
I24,right,85,0.1740681429003355,0.8259318570996645,3.0287105394523683
I24,right,86,0.17085550477924258,0.8291444952207574,3.0319303277076948
I24,right,87,0.17034762389836278,0.8296523761016372,3.032436152297943
I24,right,88,0.17250562149386794,0.8274943785061321,3.030280896213302
I24,right,89,0.17342963460072738,0.8265703653992726,3.029353249373055
I24,right,90,0.1748774335269676,0.8251225664730324,3.027893933073078
I24,right,91,0.17529223950014974,0.8247077604998503,3.027474513214224
I24,right,92,0.17590356989679148,0.8240964301032085,3.026855313381751
I24,right,93,0.17687466299390964,0.8231253370060904,3.025869094266997
I24,right,94,0.17932683208274647,0.8206731679172535,3.023364328346357
I24,right,95,0.18125987124084106,0.8187401287591589,3.021375205499311
I24,right,96,0.18189296046888584,0.8181070395311142,3.020720931753992
I24,right,97,0.1851511742994131,0.8148488257005869,3.0173315799957594
I24,right,98,0.18876898541979292,0.8112310145802071,3.0135244441354914
I24,right,99,0.18881979013213834,0.8111802098678617,3.0134706509310556
I24,right,100,0.1862274785398787,0.8137725214601212,3.0162037792410707
I24,left,1,0.7266846963613077,0.2733153036386923,1.6033557094736501
I24,left,2,0.45177396915636064,0.5482260308436393,2.5753463728448436
I24,left,3,0.37725377381227665,0.6227462261877234,2.7377020549553155
I24,left,4,0.33669433510742963,0.6633056648925704,2.8117989780113515
I24,left,5,0.3085016818520403,0.6914983181479597,2.858030034793993
I24,left,6,0.2910732365055344,0.7089267634944656,2.88460243702463
I24,left,7,0.2886245896785186,0.7113754103214813,2.888218097835055
I24,left,8,0.28579692313296595,0.714203076867034,2.8923580802770994
I24,left,9,0.27644492932277576,0.7235550706772242,2.9057841240730466
I24,left,10,0.2686741292995057,0.7313258707004944,2.916634853963677
I24,left,11,0.25676582802631853,0.7432341719736815,2.9327395944612684
I24,left,12,0.24936561822848796,0.750634381771512,2.9424365130502546
I24,left,13,0.25219823559194876,0.7478017644080512,2.9387525045006715
I24,left,14,0.2553592626750453,0.7446407373249547,2.93460082195711
I24,left,15,0.2511189060732038,0.7488810939267962,2.9401602792297385
I24,left,16,0.24400967341529103,0.755990326584709,2.9493094074563446
I24,left,17,0.23821492915080178,0.7617850708491982,2.956610372050264
I24,left,18,0.23510202305879635,0.7648979769412037,2.960475263738819
I24,left,19,0.22857232806358094,0.771427671936419,2.9684544934468526
I24,left,20,0.2222520315559506,0.7777479684440494,2.976015466945671
I24,left,21,0.21773047502834494,0.782269524971655,2.9813282456502517
I24,left,22,0.2122054921069715,0.7877945078930285,2.9877126679203148
I24,left,23,0.20952808396353842,0.7904719160364616,2.9907646086274733
I24,left,24,0.20535551410769165,0.7946444858923083,2.995466927821086
I24,left,25,0.20162466800891854,0.7983753319910815,2.999616380198564
I24,left,26,0.2059903543019362,0.7940096456980638,2.9947557004172713
I24,left,27,0.2116033600848829,0.7883966399151171,2.9884014025784795
I24,left,28,0.21154334956315296,0.7884566504368471,2.9884699686151226
I24,left,29,0.20587667253193737,0.7941233274680626,2.9948831716692483
I24,left,30,0.2043022916099817,0.7956977083900183,2.9966435622891945
I24,left,31,0.20868843512467405,0.791311564875326,2.991716121757274
I24,left,32,0.2101969223929032,0.7898030776070968,2.9900047561468863
I24,left,33,0.2050446285716804,0.7949553714283196,2.9958146717313
I24,left,34,0.1996358472031936,0.8003641527968064,3.0018073155978735
I24,left,35,0.19807890917026016,0.8019210908297398,3.003512343926518
I24,left,36,0.19388989229555162,0.8061101077044484,3.0080559595461613
I24,left,37,0.18862788900804864,0.8113721109919514,3.0136737921979826
I24,left,38,0.18781169292423952,0.8121883070757605,3.0145363352891588
I24,left,39,0.1884489490860406,0.8115510509139594,3.013863095293339
I24,left,40,0.18988619233238135,0.8101138076676186,3.012339401308088
I24,left,41,0.18923389025030762,0.8107661097496923,3.0130318500755005
I24,left,42,0.1877692384464562,0.8122307615535438,3.0145811359066084
I24,left,43,0.1904706325190645,0.8095293674809355,3.0117177031855844
I24,left,44,0.19319304283810862,0.8068069571618914,3.008805634951816
I24,left,45,0.19267249546261478,0.8073275045373852,3.0093645026360605
I24,left,46,0.19233692700574545,0.8076630729942545,3.0097242577692045
I24,left,47,0.19298298236649694,0.8070170176335031,3.0090312764079643
I24,left,48,0.19364418177235262,0.8063558182276473,3.0083204963385075
I24,left,49,0.19256896618778555,0.8074310338122145,3.0094755371110677
I24,left,50,0.1922226265110174,0.8077773734889826,3.009846704342775
I24,left,51,0.19434637502048335,0.8056536249795166,3.0075639230182123
I24,left,52,0.19584875100534013,0.8041512489946598,3.0059392117580925
I24,left,53,0.19243478424747243,0.8075652157525276,3.009619389073894
I24,left,54,0.18990692143773835,0.8100930785622616,3.012317371561582
I24,left,55,0.18953430004576743,0.8104656999542326,3.0127131393922904
I24,left,56,0.18932135654274723,0.8106786434572528,3.0129390884955773
I24,left,57,0.1892547192687945,0.8107452807312054,3.01300976251832
I24,left,58,0.1901595762229212,0.8098404237770788,3.0120487409150156
I24,left,59,0.19141233758486656,0.8085876624151335,3.0107133982426797
I24,left,60,0.19238936807583965,0.8076106319241604,3.0096680635820388
I24,left,61,0.19466725537135054,0.8053327446286495,3.00721760001316
I24,left,62,0.19717927570904575,0.8028207242909542,3.004493508292046
I24,left,63,0.1970637545621026,0.8029362454378974,3.0046192849785083
I24,left,64,0.19202614130633586,0.8079738586936641,3.0100570832733764
I24,left,65,0.18490082929840884,0.8150991707015911,3.0175933190365827
I24,left,66,0.1824057589460681,0.8175942410539319,3.0201899520223483
I24,left,67,0.18456166030955484,0.8154383396904452,3.0179475738173016
I24,left,68,0.18304140793038645,0.8169585920696135,3.0195304942590306
I24,left,69,0.17981012904268445,0.8201898709573155,3.0228682215572675
I24,left,70,0.17853629781158895,0.821463702188411,3.0241740784276905
I24,left,71,0.1772790814357404,0.8227209185642597,3.0254574241369756
I24,left,72,0.17400209719391346,0.8259979028060865,3.028777083931466
I24,left,73,0.16991835909505473,0.8300816409049453,3.0328630035531727
I24,left,74,0.16920751706585754,0.8307924829341424,3.0335684901834554
I24,left,75,0.17364593946369258,0.8263540605363074,3.0291356760804886
I24,left,76,0.1771476505222438,0.8228523494777562,3.025591273260434
I24,left,77,0.17960052447979893,0.8203994755202011,3.0230834807892215
I24,left,78,0.18177995728585997,0.8182200427141401,3.0208378184104623
I24,left,79,0.1817342254063997,0.8182657745936003,3.0208851092913784
I24,left,80,0.18145934505591535,0.8185406549440847,3.0211692071453706
I24,left,81,0.18032692848280013,0.8196730715171998,3.0223368309709446
I24,left,82,0.1779361255109419,0.822063874489058,3.024787402043871
I24,left,83,0.17725632101195135,0.8227436789880487,3.0254806075734066
I24,left,84,0.17667032380969605,0.823329676190304,3.0260768843616184
I24,left,85,0.1740681429003355,0.8259318570996645,3.0287105394523683
I24,left,86,0.17085550477924258,0.8291444952207574,3.0319303277076948
I24,left,87,0.17034762389836278,0.8296523761016372,3.032436152297943
I24,left,88,0.17250562149386794,0.8274943785061321,3.030280896213302
I24,left,89,0.17342963460072738,0.8265703653992726,3.029353249373055
I24,left,90,0.1748774335269676,0.8251225664730324,3.027893933073078
I24,left,91,0.17529223950014974,0.8247077604998503,3.027474513214224
I24,left,92,0.17590356989679148,0.8240964301032085,3.026855313381751
I24,left,93,0.17687466299390964,0.8231253370060904,3.025869094266997
I24,left,94,0.17932683208274647,0.8206731679172535,3.023364328346357
I24,left,95,0.18125987124084106,0.8187401287591589,3.021375205499311
I24,left,96,0.18189296046888584,0.8181070395311142,3.020720931753992
I24,left,97,0.1851511742994131,0.8148488257005869,3.0173315799957594
I24,left,98,0.18876898541979292,0.8112310145802071,3.0135244441354914
I24,left,99,0.18881979013213834,0.8111802098678617,3.0134706509310556
I24,left,100,0.1862274785398787,0.8137725214601212,3.0162037792410707
I24,up,1,0.7724550431027021,0.22754495689729792,1.3775857391824085
I24,up,2,0.549559767652752,0.45044023234724795,2.3023978484241674
I24,up,3,0.4783967188006356,0.5216032811993644,2.5082073397279974
I24,up,4,0.43521771951319377,0.5647822804868062,2.6145756332728833
I24,up,5,0.4085430550666545,0.5914569449333456,2.673898811033065
I24,up,6,0.3855070039165717,0.6144929960834282,2.721456214207958
I24,up,7,0.3703541677517745,0.6296458322482255,2.7509719265401724
I24,up,8,0.36157431933787626,0.6384256806621238,2.7674557024114277
I24,up,9,0.35762180436696267,0.6423781956330373,2.7747316242733158
I24,up,10,0.351768413707473,0.648231586292527,2.7853441503511096
I24,up,11,0.345468839029057,0.654531160970943,2.796551643564599
I24,up,12,0.33757055992418505,0.662429440075815,2.8102951547283066
I24,up,13,0.3308773736876919,0.6691226263123081,2.8216780065749996
I24,up,14,0.32697182275541076,0.6730281772445892,2.8282100120876548
I24,up,15,0.3194428396525141,0.6805571603474859,2.840576921906181
I24,up,16,0.30936926424849454,0.6906307357515055,2.8566681653385926
I24,up,17,0.3042990813382154,0.6957009186617846,2.8645738653713106
I24,up,18,0.30221381714185813,0.6977861828581419,2.8677883350907596
I24,up,19,0.3000370611435961,0.6999629388564039,2.8711210358999537
I24,up,20,0.29658587423546046,0.7034141257645395,2.876357526675939
I24,up,21,0.2925535664418789,0.7074464335581211,2.882402727861469
I24,up,22,0.29114401807153684,0.7088559819284632,2.8844974968497823
I24,up,23,0.2873642604320133,0.7126357395679868,2.890068006844616
I24,up,24,0.28131773688175804,0.7186822631182419,2.898839220575499
I24,up,25,0.27863766720984684,0.7213623327901532,2.902672505960803
I24,up,26,0.27706708318658646,0.7229329168134135,2.90490349736039
I24,up,27,0.2723134213752886,0.7276865786247114,2.91158721060253
I24,up,28,0.2686433751132729,0.7313566248867271,2.916677255658933
I24,up,29,0.2671659398878618,0.7328340601121381,2.9187092503848806
I24,up,30,0.26259677676977167,0.7374032232302283,2.9249319616705645
I24,up,31,0.25669915686227107,0.7433008431377289,2.932828009991499
I24,up,32,0.2531949968189061,0.7468050031810939,2.937447996141514
I24,up,33,0.25069933439798103,0.7493006656020189,2.9407061861337684
I24,up,34,0.24950996834333428,0.7504900316566657,2.9422496020946243
I24,up,35,0.24854901113451458,0.7514509888654854,2.943492227655071
I24,up,36,0.24651596483464902,0.753484035165351,2.946108307720709
I24,up,37,0.24379576476418152,0.7562042352358185,2.949581398121084
I24,up,38,0.2394729037098948,0.7605270962901052,2.9550372255928066
I24,up,39,0.23482234586097545,0.7651776541390245,2.9608205643983254
I24,up,40,0.2319326264131296,0.7680673735868704,2.9643697319455518
I24,up,41,0.22878660263484482,0.7712133973651552,2.9681953745070313
I24,up,42,0.2261546452872689,0.7738453547127311,2.9713654681853727
I24,up,43,0.2260993543735823,0.7739006456264177,2.9714317683736944
I24,up,44,0.22713006800024127,0.7728699319997587,2.970193826515918
I24,up,45,0.22722050456555237,0.7727794954344476,2.9700850057625594
I24,up,46,0.22813911659408426,0.7718608834059157,2.9689778088565264
I24,up,47,0.23026817612347425,0.7697318238765257,2.9663986990405915
I24,up,48,0.23033949776982693,0.769660502230173,2.966311986487743
I24,up,49,0.2263969518068698,0.7736030481931302,2.9710747715495716
